time,value
2025-01-06T04:13:35.496163468Z,5.124739646911620
2025-01-06T04:13:45.69197877Z,5.3169097900390600
2025-01-06T04:13:55.885341758Z,5.332930088043210
2025-01-06T04:14:06.073469445Z,5.320919990539550
2025-01-06T04:14:16.261825247Z,5.304910182952880
2025-01-06T04:14:26.450374053Z,5.304900169372560
2025-01-06T04:14:36.639818389Z,5.300899982452390
2025-01-06T04:14:46.837877774Z,5.292900085449220
2025-01-06T04:14:57.018386811Z,5.2888898849487300
2025-01-06T04:15:07.20666032Z,5.280889987945560
2025-01-06T04:15:17.398256838Z,5.2728800773620600
2025-01-06T04:15:27.594060533Z,5.268869876861570
2025-01-06T04:15:37.778397106Z,5.2648701667785600
2025-01-06T04:15:47.973961013Z,5.260859966278080
2025-01-06T04:15:58.164208581Z,5.252860069274900
2025-01-06T04:16:08.356359272Z,5.248849868774410
2025-01-06T04:16:18.548439459Z,5.24084997177124
2025-01-06T04:16:28.737551267Z,5.236839771270750
2025-01-06T04:16:38.927758172Z,5.236839771270750
2025-01-06T04:16:49.123037856Z,5.228839874267580
2025-01-06T04:16:59.312513002Z,5.22482967376709
2025-01-06T04:17:09.501698907Z,5.220829963684080
2025-01-06T04:17:19.693838419Z,5.22482967376709
2025-01-06T04:17:29.882122147Z,5.216829776763920
2025-01-06T04:17:40.071869864Z,5.20881986618042
2025-01-06T04:17:50.263899592Z,5.208809852600100
2025-01-06T04:18:00.45266511Z,5.204819679260250
2025-01-06T04:18:10.640808839Z,5.204809665679930
2025-01-06T04:18:20.833598135Z,5.200809955596920
2025-01-06T04:18:31.024463576Z,5.200799942016600
2025-01-06T04:18:41.211275543Z,5.1967997550964400
2025-01-06T04:18:51.410221071Z,5.192800045013430
2025-01-06T04:19:01.590910745Z,5.1967997550964400
2025-01-06T04:19:11.778639311Z,5.188799858093260
2025-01-06T04:19:21.970866857Z,5.1927900314331100
2025-01-06T04:19:32.162048755Z,5.188799858093260
2025-01-06T04:19:42.349139251Z,5.1887898445129400
2025-01-06T04:19:52.542755215Z,5.1927900314331100
2025-01-06T04:20:02.728712391Z,5.188799858093260
2025-01-06T04:20:12.920583862Z,5.184789657592770
2025-01-06T04:20:23.113013266Z,5.184789657592770
2025-01-06T04:20:33.299250089Z,5.184789657592770
2025-01-06T04:20:43.488976331Z,5.184779644012450
2025-01-06T04:20:53.677588755Z,5.180789947509770
2025-01-06T04:21:03.865874916Z,5.180789947509770
2025-01-06T04:21:14.05466568Z,5.176779747009280
2025-01-06T04:21:24.245079903Z,5.1727800369262700
2025-01-06T04:21:34.434426968Z,5.1727800369262700
2025-01-06T04:21:44.635963897Z,5.1727800369262700
2025-01-06T04:21:54.82246514Z,5.168769836425780
2025-01-06T04:22:05.012793577Z,5.172770023345950
2025-01-06T04:22:15.193776157Z,5.168769836425780
2025-01-06T04:22:25.388633791Z,5.164769649505620
2025-01-06T04:22:35.576590188Z,5.168769836425780
2025-01-06T04:22:45.768582656Z,5.164769649505620
2025-01-06T04:22:55.955355042Z,5.164769649505620
2025-01-06T04:23:06.149572859Z,5.160759925842290
2025-01-06T04:23:16.334850471Z,5.160769939422610
2025-01-06T04:23:26.523242028Z,5.164769649505620
2025-01-06T04:23:36.712448048Z,5.164769649505620
2025-01-06T04:23:46.899687102Z,5.160769939422610
2025-01-06T04:23:57.091588486Z,5.164759635925290
2025-01-06T04:24:07.281718435Z,5.164769649505620
2025-01-06T04:24:17.475597348Z,5.164759635925290
2025-01-06T04:24:27.661735588Z,5.164769649505620
2025-01-06T04:24:37.85226857Z,5.164769649505620
2025-01-06T04:24:48.041872832Z,5.160769939422610
2025-01-06T04:24:58.236924988Z,5.156759738922120
2025-01-06T04:25:08.424417424Z,5.160759925842290
2025-01-06T04:25:18.612563139Z,5.160759925842290
2025-01-06T04:25:28.803674041Z,5.160759925842290
2025-01-06T04:25:38.995245233Z,5.156759738922120
2025-01-06T04:25:49.184765165Z,5.156759738922120
2025-01-06T04:25:59.376364082Z,5.152749538421630
2025-01-06T04:26:09.566701794Z,5.152759552001950
2025-01-06T04:26:19.755832548Z,5.156759738922120
2025-01-06T04:26:29.948501825Z,5.152759552001950
2025-01-06T04:26:40.136928783Z,5.148749828338620
2025-01-06T04:26:50.324650675Z,5.148749828338620
2025-01-06T04:27:00.517168167Z,5.144749641418460
2025-01-06T04:27:10.708651763Z,5.144749641418460
2025-01-06T04:27:20.899949201Z,5.144749641418460
2025-01-06T04:27:31.096300794Z,5.144749641418460
2025-01-06T04:27:41.2787008Z,5.144749641418460
2025-01-06T04:27:51.474638357Z,5.144740104675290
2025-01-06T04:28:01.659086401Z,5.136739730834960
2025-01-06T04:28:11.848458258Z,5.136739730834960
2025-01-06T04:28:22.034047233Z,5.136739730834960
2025-01-06T04:28:32.226071417Z,5.132740020751950
2025-01-06T04:28:42.417726787Z,5.140740394592290
2025-01-06T04:28:52.602983608Z,5.140749931335450
2025-01-06T04:29:02.810414071Z,5.144740104675290
2025-01-06T04:29:12.981148374Z,5.140740394592290
2025-01-06T04:29:23.172306959Z,5.144749641418460
2025-01-06T04:29:33.357697133Z,5.144749641418460
2025-01-06T04:29:43.55055347Z,5.144749641418460
2025-01-06T04:29:53.740279416Z,5.140740394592290
2025-01-06T04:30:03.92907122Z,5.136730194091800
2025-01-06T04:30:14.11897282Z,5.140740394592290
2025-01-06T04:30:24.306617103Z,5.140740394592290
2025-01-06T04:30:34.498517595Z,5.136739730834960
2025-01-06T04:30:44.699154063Z,5.136739730834960
2025-01-06T04:30:54.874654666Z,5.136739730834960
2025-01-06T04:31:05.072584643Z,5.136739730834960
2025-01-06T04:31:15.253769976Z,5.132730007171630
2025-01-06T04:31:25.448862317Z,5.132730007171630
2025-01-06T04:31:35.6321623Z,5.132730007171630
2025-01-06T04:31:45.833235131Z,5.128730297088620
2025-01-06T04:31:56.010897506Z,5.124720096588140
2025-01-06T04:32:06.212418049Z,5.124730110168460
2025-01-06T04:32:16.390943182Z,5.120730400085450
2025-01-06T04:32:26.590357766Z,5.120730400085450
2025-01-06T04:32:36.770494714Z,5.120730400085450
2025-01-06T04:32:46.960850865Z,5.120720386505130
2025-01-06T04:32:57.148063266Z,5.120720386505130
2025-01-06T04:33:07.346504848Z,5.116730213165280
2025-01-06T04:33:17.528692973Z,5.120720386505130
2025-01-06T04:33:27.717690183Z,5.120720386505130
2025-01-06T04:33:37.904395741Z,5.116720199584960
2025-01-06T04:33:48.099209693Z,5.116720199584960
2025-01-06T04:33:58.281644704Z,5.120710372924810
2025-01-06T04:34:08.473832321Z,5.120720386505130
2025-01-06T04:34:18.663888521Z,5.112709999084470
2025-01-06T04:34:28.852644143Z,5.112709999084470
2025-01-06T04:34:39.046857844Z,5.112709999084470
2025-01-06T04:34:49.241467508Z,5.108710289001470
2025-01-06T04:34:59.418580436Z,5.108710289001470
2025-01-06T04:35:09.608825383Z,5.104700088500980
2025-01-06T04:35:19.800894904Z,5.100710391998290
2025-01-06T04:35:29.986844756Z,5.100700378417970
2025-01-06T04:35:40.179367462Z,5.096700191497800
2025-01-06T04:35:50.368806842Z,5.088690280914310
2025-01-06T04:36:00.556732315Z,5.088690280914310
2025-01-06T04:36:10.748144809Z,5.088690280914310
2025-01-06T04:36:20.937117182Z,5.092679977416990
2025-01-06T04:36:31.124524382Z,5.088690280914310
2025-01-06T04:36:41.320019453Z,5.084690093994140
2025-01-06T04:36:51.506074561Z,5.0806803703308100
2025-01-06T04:37:01.696746065Z,5.0766801834106400
2025-01-06T04:37:11.88667222Z,5.072669982910160
2025-01-06T04:37:22.076085301Z,5.072669982910160
2025-01-06T04:37:32.270352117Z,5.068680286407470
2025-01-06T04:37:42.456848488Z,5.064680099487310
2025-01-06T04:37:52.644932675Z,5.068670272827150
2025-01-06T04:38:02.848364723Z,5.064670085906980
2025-01-06T04:38:13.02605092Z,5.060660362243650
2025-01-06T04:38:23.216742219Z,5.060670375823980
2025-01-06T04:38:33.406021705Z,5.052670001983640
2025-01-06T04:38:43.597059072Z,5.05265998840332
2025-01-06T04:38:53.78594854Z,5.04865026473999
2025-01-06T04:39:03.976210864Z,5.044650077819820
2025-01-06T04:39:14.175190729Z,5.040639877319340
2025-01-06T04:39:24.356149367Z,5.044650077819820
2025-01-06T04:39:34.55206441Z,5.040649890899660
2025-01-06T04:39:44.739052667Z,5.036640167236330
2025-01-06T04:39:54.929203829Z,5.032639980316160
2025-01-06T04:40:05.122671637Z,5.028640270233150
2025-01-06T04:40:15.314886481Z,5.028630256652830
2025-01-06T04:40:25.511977571Z,5.028650283813480
2025-01-06T04:40:35.696591991Z,5.032639980316160
2025-01-06T04:40:45.892728974Z,5.032639980316160
2025-01-06T04:40:56.083930324Z,5.032639980316160
2025-01-06T04:41:06.275942136Z,5.032639980316160
2025-01-06T04:41:16.466813846Z,5.040649890899660
2025-01-06T04:41:26.656272556Z,5.04865026473999
2025-01-06T04:41:36.846858464Z,5.04865026473999
2025-01-06T04:41:47.037101822Z,5.052649974823000
2025-01-06T04:41:57.226719721Z,5.052649974823000
2025-01-06T04:42:07.416037198Z,5.060670375823980
2025-01-06T04:42:17.618022666Z,5.392970085144040
2025-01-06T04:42:27.801224136Z,5.384960174560550
2025-01-06T04:42:37.988539273Z,5.376960277557370
2025-01-06T04:42:48.189529378Z,5.372950077056890
2025-01-06T04:42:58.38400771Z,5.360939979553220
2025-01-06T04:43:08.568746654Z,5.372960090637210
2025-01-06T04:43:18.756067782Z,5.368949890136720
2025-01-06T04:43:28.948991668Z,5.364950180053710
2025-01-06T04:43:39.14201158Z,5.360939979553220
2025-01-06T04:43:49.333182013Z,5.360939979553220
2025-01-06T04:43:59.529572482Z,5.352930068969730
2025-01-06T04:44:09.717319619Z,5.3449201583862300
2025-01-06T04:44:19.909935998Z,5.336919784545900
2025-01-06T04:44:30.102764046Z,5.332910060882570
2025-01-06T04:44:40.291417847Z,5.328909873962400
2025-01-06T04:44:50.482976496Z,5.3249101638793900
2025-01-06T04:45:00.708233648Z,5.31689977645874
2025-01-06T04:45:10.863138541Z,5.312900066375730
2025-01-06T04:45:21.056199451Z,5.308889865875240
2025-01-06T04:45:31.242849479Z,5.308899879455570
2025-01-06T04:45:41.432557715Z,5.304890155792240
2025-01-06T04:45:51.627583168Z,5.30088996887207
2025-01-06T04:46:01.819543684Z,5.296879768371580
2025-01-06T04:46:12.008339947Z,5.296879768371580
2025-01-06T04:46:22.204691365Z,5.296889781951900
2025-01-06T04:46:32.388658274Z,5.296879768371580
2025-01-06T04:46:42.576245075Z,5.292880058288570
2025-01-06T04:46:52.768563126Z,5.288869857788090
2025-01-06T04:47:02.962240832Z,5.284870147705080
2025-01-06T04:47:13.146120346Z,5.280869960784910
2025-01-06T04:47:23.347003163Z,5.276859760284420
2025-01-06T04:47:33.528225499Z,5.272860050201420
2025-01-06T04:47:43.726821552Z,5.26885986328125
2025-01-06T04:47:53.908051413Z,5.26885986328125
2025-01-06T04:48:04.098287102Z,5.26885986328125
2025-01-06T04:48:14.286621776Z,5.26885986328125
2025-01-06T04:48:24.480681315Z,5.26485013961792
2025-01-06T04:48:34.678520863Z,5.264860153198240
2025-01-06T04:48:44.864673561Z,5.260849952697750
2025-01-06T04:48:55.066455784Z,5.260849952697750
2025-01-06T04:49:05.252235629Z,5.256849765777590
2025-01-06T04:49:15.441177626Z,5.256849765777590
2025-01-06T04:49:25.635185777Z,5.25285005569458
2025-01-06T04:49:35.825202317Z,5.252840042114260
2025-01-06T04:49:46.018838775Z,5.25285005569458
2025-01-06T04:49:56.212443452Z,5.25285005569458
2025-01-06T04:50:06.403083738Z,5.248839855194090
2025-01-06T04:50:16.600593593Z,5.248839855194090
2025-01-06T04:50:26.7910777Z,5.248839855194090
2025-01-06T04:50:36.978043872Z,5.244849681854250
2025-01-06T04:50:47.169119489Z,5.248849868774410
2025-01-06T04:50:57.362111287Z,5.248849868774410
2025-01-06T04:51:07.554541623Z,5.248839855194090
2025-01-06T04:51:17.767580005Z,5.240839958190920
2025-01-06T04:51:27.940804816Z,5.240839958190920
2025-01-06T04:51:38.126230801Z,5.23682975769043
2025-01-06T04:51:48.320271816Z,5.240839958190920
2025-01-06T04:51:58.507757851Z,5.23682975769043
2025-01-06T04:52:08.699206706Z,5.23682975769043
2025-01-06T04:52:18.887281609Z,5.23682975769043
2025-01-06T04:52:29.07934956Z,5.232830047607420
2025-01-06T04:52:39.27006247Z,5.232830047607420
2025-01-06T04:52:49.461624284Z,5.23682975769043
2025-01-06T04:52:59.652329954Z,5.232830047607420
2025-01-06T04:53:09.849830356Z,5.228819847106930
2025-01-06T04:53:20.034191753Z,5.232830047607420
2025-01-06T04:53:30.225217769Z,5.228819847106930
2025-01-06T04:53:40.4181456Z,5.228819847106930
2025-01-06T04:53:50.606908469Z,5.22482967376709
2025-01-06T04:54:00.798889562Z,5.22482967376709
2025-01-06T04:54:10.995718176Z,5.224819660186770
2025-01-06T04:54:21.182349356Z,5.228819847106930
2025-01-06T04:54:31.375319283Z,5.224819660186770
2025-01-06T04:54:41.564534859Z,5.224819660186770
2025-01-06T04:54:51.753249986Z,5.228819847106930
2025-01-06T04:55:01.945862293Z,5.228819847106930
2025-01-06T04:55:12.139028358Z,5.228819847106930
2025-01-06T04:55:22.336189669Z,5.224819660186770
2025-01-06T04:55:32.520336045Z,5.224819660186770
2025-01-06T04:55:42.716795303Z,5.224819660186770
2025-01-06T04:55:52.898311709Z,5.224819660186770
2025-01-06T04:56:03.097772146Z,5.228819847106930
2025-01-06T04:56:13.280165009Z,5.2328200340271
2025-01-06T04:56:23.470880731Z,5.232830047607420
2025-01-06T04:56:33.665049442Z,5.2328200340271
2025-01-06T04:56:43.856349329Z,5.228819847106930
2025-01-06T04:56:54.046808774Z,5.2328200340271
2025-01-06T04:57:04.239004464Z,5.2328200340271
2025-01-06T04:57:14.430941526Z,5.228819847106930
2025-01-06T04:57:24.621591079Z,5.224819660186770
2025-01-06T04:57:34.812723796Z,5.224819660186770
2025-01-06T04:57:45.002746199Z,5.224819660186770
2025-01-06T04:57:55.19420134Z,5.224819660186770
2025-01-06T04:58:05.392027146Z,5.224819660186770
2025-01-06T04:58:15.577141291Z,5.224819660186770
2025-01-06T04:58:25.766972755Z,5.2208099365234400
2025-01-06T04:58:35.960858087Z,5.2168097496032700
2025-01-06T04:58:46.151469731Z,5.212810039520260
2025-01-06T04:58:56.340570777Z,5.2208099365234400
2025-01-06T04:59:06.530951977Z,5.216819763183590
2025-01-06T04:59:16.719356991Z,5.212810039520260
2025-01-06T04:59:26.908934309Z,5.212800025939940
2025-01-06T04:59:37.101296631Z,5.204809665679930
2025-01-06T04:59:47.287104872Z,5.204799652099610
2025-01-06T04:59:57.474386924Z,5.204789638519290
